model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_double_lstm_double_layers,Nadam,0.002,"[0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_double_lstm_double_layers,Nadam,0.01,"[0.6637458801269531, 0.6274187564849854, 0.6611902117729187, 0.6391018629074097, 0.6637458801269531, 0.6480467319488525, 0.6637458801269531, 0.6502373218536377, 0.6493245959281921, 0.6637458801269531, 0.621394693851471, 0.6637458801269531, 0.6529755592346191, 0.6637458801269531, 0.6637458801269531, 0.6637458801269531, 0.6588171124458313, 0.6482293009757996, 0.6274187564849854, 0.6285140514373779, 0.6637458801269531, 0.6464037895202637, 0.6637458801269531, 0.6562613844871521, 0.6487769484519958, 0.6637458801269531, 0.6555312275886536, 0.6487769484519958, 0.6100766658782959, 0.6500547528266907]","[0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707, 0.668248176574707]",1.0,0.0
model_bigger_lstm_v2,Adagrad,0.008,"[0.4859437644481659, 0.49233296513557434, 0.48694780468940735, 0.4891383647918701, 0.48749542236328125, 0.48767799139022827, 0.4865826964378357, 0.48566994071006775, 0.48393574357032776, 0.48585250973701477, 0.4864914119243622, 0.4884081780910492, 0.4864914119243622, 0.4896860122680664, 0.4884994626045227, 0.4864914119243622, 0.4891383647918701, 0.4879518151283264, 0.4906900227069855, 0.4901423752307892, 0.4895034730434418, 0.4895034730434418, 0.4896860122680664, 0.4903249442577362, 0.4896860122680664, 0.49114641547203064, 0.4908725917339325, 0.4889558255672455, 0.4921504259109497, 0.49351954460144043]","[0.49124088883399963, 0.485401451587677, 0.48905110359191895, 0.481021910905838, 0.4835766553878784, 0.48211678862571716, 0.4806569218635559, 0.47737225890159607, 0.4802919626235962, 0.48211678862571716, 0.48394161462783813, 0.4828467071056366, 0.48138687014579773, 0.48138687014579773, 0.4828467071056366, 0.4835766553878784, 0.4828467071056366, 0.4828467071056366, 0.48467153310775757, 0.4832116663455963, 0.48430657386779785, 0.48394161462783813, 0.4850364923477173, 0.4861313998699188, 0.4857664108276367, 0.4857664108276367, 0.4832116663455963, 0.4883211553096771, 0.4861313998699188, 0.49087589979171753]",0.25350251123447,0.9230769230769231
model_bigger_lstm_v2,Adagrad,0.001,"[0.49662286043167114, 0.500182569026947, 0.5000912547111511, 0.5011865496635437, 0.5020080208778381, 0.501916766166687, 0.5028294920921326, 0.5022818446159363, 0.5031033158302307, 0.5032858848571777, 0.5040160417556763, 0.5046550035476685, 0.5052026510238647, 0.505385160446167, 0.5062066316604614, 0.5061153769493103, 0.5059328079223633, 0.5068455934524536, 0.5070281028747559, 0.5070281028747559, 0.5069368481636047, 0.5076670050621033, 0.507119357585907, 0.507301926612854, 0.5073931813240051, 0.507301926612854, 0.5069368481636047, 0.5069368481636047, 0.507484495639801, 0.5075757503509521]","[0.4956204295158386, 0.4952554702758789, 0.49598538875579834, 0.49635037779808044, 0.49598538875579834, 0.49671533703804016, 0.4956204295158386, 0.4956204295158386, 0.4970802962779999, 0.4974452555179596, 0.4978102147579193, 0.4978102147579193, 0.49817517399787903, 0.4996350407600403, 0.49927008152008057, 0.49927008152008057, 0.4996350407600403, 0.4996350407600403, 0.4996350407600403, 0.5, 0.5, 0.5, 0.4996350407600403, 0.49927008152008057, 0.49927008152008057, 0.49854013323783875, 0.49890512228012085, 0.49890512228012085, 0.49927008152008057, 0.5003649592399597]",0.27227068464181864,0.908284023668639
model_bigger_lstm_v2,Adagrad,0.002,"[0.5063892006874084, 0.5083972215652466, 0.5064804553985596, 0.5072106719017029, 0.5072106719017029, 0.5075757503509521, 0.5089448690414429, 0.5079408288002014, 0.5082146525382996, 0.5078495740890503, 0.5082146525382996, 0.5086710453033447, 0.5081233978271484, 0.5089448690414429, 0.5080321431159973, 0.509218692779541, 0.5094925165176392, 0.5088536143302917, 0.5082146525382996, 0.5089448690414429, 0.5089448690414429, 0.5082146525382996, 0.5082146525382996, 0.5099489092826843, 0.5083059668540955, 0.5100401639938354, 0.5096750855445862, 0.5076670050621033, 0.509401261806488, 0.5104052424430847]","[0.4978102147579193, 0.4974452555179596, 0.4956204295158386, 0.49671533703804016, 0.4952554702758789, 0.49854013323783875, 0.49890512228012085, 0.49854013323783875, 0.4974452555179596, 0.4978102147579193, 0.49890512228012085, 0.49927008152008057, 0.5, 0.5, 0.5, 0.5007299184799194, 0.5014598369598389, 0.49817517399787903, 0.5014598369598389, 0.5007299184799194, 0.5010948777198792, 0.5014598369598389, 0.5018247961997986, 0.5014598369598389, 0.5018247961997986, 0.5, 0.4978102147579193, 0.5010948777198792, 0.5021897554397583, 0.5]",0.26222574676182925,0.9349112426035503
model_bigger_lstm_v2,Adam,0.001,"[0.5399780869483948, 0.555038332939148, 0.5382438898086548, 0.564439594745636, 0.5450894236564636, 0.5428988933563232, 0.5410733819007874, 0.5305768251419067, 0.5554947257041931, 0.5370573401451111, 0.5492880344390869, 0.5546732544898987, 0.5385177135467529, 0.5446330904960632, 0.5338627099990845, 0.5424425005912781, 0.5427163243293762, 0.5391566157341003, 0.5401606559753418, 0.5341365337371826, 0.5337714552879333, 0.542351245880127, 0.5464585423469543, 0.5519350171089172, 0.5404344797134399, 0.5490142107009888, 0.542351245880127, 0.5336802005767822, 0.5514786243438721, 0.5514786243438721]","[0.4927007257938385, 0.49197080731391907, 0.6499999761581421, 0.5127737522125244, 0.6368613243103027, 0.6423357725143433, 0.5138686299324036, 0.5080292224884033, 0.49598538875579834, 0.5105839371681213, 0.6346715092658997, 0.4927007257938385, 0.5087591409683228, 0.5113138556480408, 0.6547445058822632, 0.550000011920929, 0.49160584807395935, 0.5043795704841614, 0.5135036706924438, 0.543795645236969, 0.5178832411766052, 0.6204379796981812, 0.5102189779281616, 0.5178832411766052, 0.6635036468505859, 0.4948905110359192, 0.508394181728363, 0.5175182223320007, 0.535401463508606, 0.49416059255599976]",0.24107850911974624,0.9260355029585798
model_bigger_lstm_v2,Adam,0.0012,"[0.5754837393760681, 0.580960214138031, 0.5909090638160706, 0.5848850011825562, 0.5943775177001953, 0.5985761284828186, 0.5772179365158081, 0.5899050831794739, 0.5868930220603943, 0.5805951356887817, 0.5945600867271423, 0.5904527306556702, 0.5757575631141663, 0.5900876522064209, 0.5924607515335083, 0.5606973171234131, 0.5925520062446594, 0.5813252925872803, 0.590178906917572, 0.584611177444458, 0.5811427235603333, 0.5584154725074768, 0.5678167343139648, 0.5856152176856995, 0.5877144932746887, 0.5916392803192139, 0.5908178091049194, 0.5805951356887817, 0.5904527306556702, 0.5888097882270813]","[0.6266423463821411, 0.5010948777198792, 0.6251825094223022, 0.5485401749610901, 0.6032846570014954, 0.6532846689224243, 0.5178832411766052, 0.5262773633003235, 0.5390511155128479, 0.6200730204582214, 0.6266423463821411, 0.5427007079124451, 0.5857664346694946, 0.5434306859970093, 0.6171532869338989, 0.5912408828735352, 0.5448905229568481, 0.6251825094223022, 0.5576642155647278, 0.5700730085372925, 0.5711678862571716, 0.5514598488807678, 0.6419708132743835, 0.5715328454971313, 0.6467153429985046, 0.5908759236335754, 0.5441606044769287, 0.575547456741333, 0.5562043786048889, 0.5003649592399597]",0.23684906159132962,0.9349112426035503
model_bigger_lstm_v2,Adam,0.0014,"[0.5836984515190125, 0.6012230515480042, 0.5904527306556702, 0.5870755910873413, 0.5849762558937073, 0.5909090638160706, 0.5910003781318665, 0.5830594897270203, 0.5879883170127869, 0.5944687724113464, 0.5985761284828186, 0.5971157550811768, 0.593829870223999, 0.5998539328575134, 0.5895400047302246, 0.571558952331543, 0.5930083990097046, 0.577309250831604, 0.5886272192001343, 0.5980284810066223, 0.5939211249351501, 0.57174152135849, 0.5876232385635376, 0.5900876522064209, 0.6050565838813782, 0.5928258299827576, 0.5980284810066223, 0.5857977271080017, 0.5970244407653809, 0.5935560464859009]","[0.5503649711608887, 0.5481751561164856, 0.6138685941696167, 0.56094890832901, 0.5602189898490906, 0.6671532988548279, 0.5302919745445251, 0.517153263092041, 0.5332117080688477, 0.5777372121810913, 0.6171532869338989, 0.546350359916687, 0.5565693378448486, 0.5299270153045654, 0.5631386637687683, 0.6302919983863831, 0.5277372002601624, 0.5416058301925659, 0.590146005153656, 0.624452531337738, 0.6408759355545044, 0.55474454164505, 0.6543795466423035, 0.6441605687141418, 0.6751824617385864, 0.5569342970848083, 0.5266423225402832, 0.5310218930244446, 0.590146005153656, 0.540145993232727]",0.4284959027227068,0.6183431952662722
model_bigger_lstm_v2,Adam,0.002,"[0.5903614163398743, 0.5887185335159302, 0.5686382055282593, 0.5905439853668213, 0.593829870223999, 0.5806863903999329, 0.5918218493461609, 0.5818729400634766, 0.5872581005096436, 0.5972070097923279, 0.5967506170272827, 0.5878970623016357, 0.5900876522064209, 0.6006754040718079, 0.5954728126525879, 0.5827856659889221, 0.584611177444458, 0.5854326486587524, 0.5851588249206543, 0.5857977271080017, 0.5684556365013123, 0.5547645092010498, 0.577309250831604, 0.573658287525177, 0.588079571723938, 0.5862541198730469, 0.595381498336792, 0.5819641947746277, 0.5967506170272827, 0.593829870223999]","[0.5828467011451721, 0.49598538875579834, 0.651094913482666, 0.5934306383132935, 0.5686131119728088, 0.5733576416969299, 0.5562043786048889, 0.5664233565330505, 0.5029197335243225, 0.5569342970848083, 0.6459854245185852, 0.5613138675689697, 0.564598560333252, 0.5510948896408081, 0.6335766315460205, 0.5784671306610107, 0.5153284668922424, 0.5543795824050903, 0.6361314058303833, 0.46934306621551514, 0.6397809982299805, 0.5835766196250916, 0.6266423463821411, 0.5474452376365662, 0.6587591171264648, 0.6474452614784241, 0.5299270153045654, 0.6237226128578186, 0.5638686418533325, 0.4978102147579193]",0.2429288924134285,0.9053254437869822
model_bigger_lstm_v2,Nadam,0.001,"[0.5872581005096436, 0.5948339104652405, 0.593829870223999, 0.5990325212478638, 0.6002190709114075, 0.6106243133544922, 0.6077948212623596, 0.6029573082923889, 0.6092551946640015, 0.6140927076339722, 0.617652416229248, 0.612084686756134, 0.6170135140419006, 0.6231288909912109, 0.6172873377799988, 0.6119021773338318, 0.6110807061195374, 0.6137276291847229, 0.6146403551101685, 0.6128149032592773, 0.6181088089942932, 0.6185651421546936, 0.6190215349197388, 0.6260496377944946, 0.6226724982261658, 0.6171047687530518, 0.6259583830833435, 0.6260496377944946, 0.6299744248390198, 0.6280576586723328]","[0.5908759236335754, 0.5543795824050903, 0.5970802903175354, 0.55474454164505, 0.5941605567932129, 0.5872262716293335, 0.5667883157730103, 0.5788320899009705, 0.5923357605934143, 0.5857664346694946, 0.6408759355545044, 0.5627737045288086, 0.5839415788650513, 0.592700719833374, 0.5897810459136963, 0.5744525790214539, 0.5605839490890503, 0.5773722529411316, 0.5766423344612122, 0.6062043905258179, 0.6383211612701416, 0.6233576536178589, 0.6591240763664246, 0.5879561901092529, 0.6529197096824646, 0.6025547385215759, 0.578102171421051, 0.5945255756378174, 0.604744553565979, 0.6485401391983032]",0.703674332540312,0.363905325443787
model_bigger_lstm_v2,Nadam,0.002,"[0.5851588249206543, 0.558689296245575, 0.595564067363739, 0.6044176816940308, 0.5900876522064209, 0.5993063449859619, 0.5987586975097656, 0.590178906917572, 0.6131799817085266, 0.586162805557251, 0.617743730545044, 0.6078860759735107, 0.6133625507354736, 0.6165571212768555, 0.6114457845687866, 0.6164658665657043, 0.6146403551101685, 0.6153705716133118, 0.6127236485481262, 0.6150967478752136, 0.6091639399528503, 0.6117196083068848, 0.619386613368988, 0.6255019903182983, 0.6215772032737732, 0.6207557320594788, 0.6162832975387573, 0.6208470463752747, 0.6304308176040649, 0.6264147758483887]","[0.5430656671524048, 0.529197096824646, 0.5828467011451721, 0.5700730085372925, 0.540145993232727, 0.590146005153656, 0.5270072817802429, 0.5846715569496155, 0.6386861205101013, 0.6459854245185852, 0.6116788387298584, 0.5740876197814941, 0.5718978047370911, 0.5788320899009705, 0.5583941340446472, 0.5956204533576965, 0.56715327501297, 0.607299268245697, 0.5846715569496155, 0.6430656909942627, 0.6007299423217773, 0.6485401391983032, 0.6251825094223022, 0.5427007079124451, 0.6580291986465454, 0.5992700457572937, 0.5883211493492126, 0.6576642394065857, 0.5613138675689697, 0.6569343209266663]",0.6954797779540047,0.35502958579881655
model_bigger_lstm_v2,Nadam,0.01,"[0.5154253244400024, 0.5275648236274719, 0.5230923891067505, 0.5080321431159973, 0.5012778639793396, 0.5190762877464294, 0.5129609107971191, 0.5104965567588806, 0.5379700660705566, 0.5080321431159973, 0.5279299020767212, 0.5231836438179016, 0.5056589841842651, 0.5118656158447266, 0.511318027973175, 0.509401261806488, 0.49726176261901855, 0.5082146525382996, 0.4958013892173767, 0.5095837712287903, 0.5122307538986206, 0.4995436370372772, 0.5042898654937744, 0.5079408288002014, 0.500182569026947, 0.5239138603210449, 0.5258305668830872, 0.5226359963417053, 0.5266520380973816, 0.5235487222671509]","[0.6722627878189087, 0.47919708490371704, 0.668248176574707, 0.4350365102291107, 0.6605839133262634, 0.668248176574707, 0.42335766553878784, 0.5025547742843628, 0.481021910905838, 0.4689781069755554, 0.6616788506507874, 0.5981751680374146, 0.44744524359703064, 0.5770072937011719, 0.5624087452888489, 0.5116788148880005, 0.48905110359191895, 0.45072993636131287, 0.4587591290473938, 0.5098540186882019, 0.4412408769130707, 0.5565693378448486, 0.46751824021339417, 0.5051094889640808, 0.49416059255599976, 0.514598548412323, 0.49197080731391907, 0.5237226486206055, 0.49087589979171753, 0.5029197335243225]",0.26804123711340205,0.8964497041420119
